brand_name,generic_name,key
valtrex,valacyclovir hcl,valacyclovir hydrochloride
valcyte,valganciclovir hcl,valganciclovir hydrochloride
valganciclovir hcl,valganciclovir hcl,valganciclovir hydrochloride
vancocin hcl,vancomycin hcl,vancomycin hydrochloride
vancomycin hcl,vancomycin hcl,vancomycin hydrochloride
levitra,vardenafil hcl,vardenafil hydrochloride
staxyn,vardenafil hcl,vardenafil hydrochloride
effexor,venlafaxine hcl,venlafaxine hydrochloride
effexor xr,venlafaxine hcl,venlafaxine hydrochloride
venlafaxine hcl,venlafaxine hcl,venlafaxine hydrochloride
venlafaxine hcl er,venlafaxine hcl,venlafaxine hydrochloride
calan,verapamil hcl,verapamil hydrochloride
calan sr,verapamil hcl,verapamil hydrochloride
covera-hs,verapamil hcl,verapamil hydrochloride
isoptin sr,verapamil hcl,verapamil hydrochloride
verapamil er,verapamil hcl,verapamil hydrochloride
verapamil er pm,verapamil hcl,verapamil hydrochloride
verapamil hcl,verapamil hcl,verapamil hydrochloride
verapamil sr,verapamil hcl,verapamil hydrochloride
verelan,verapamil hcl,verapamil hydrochloride
verelan pm,verapamil hcl,verapamil hydrochloride
geodon,ziprasidone hcl,ziprasidone hydrochloride
ziprasidone hcl,ziprasidone hcl,ziprasidone hydrochloride
acetaminophen-codeine,acetaminophen with codeine,codeine and paracetamol
capital w-codeine,acetaminophen with codeine,codeine and paracetamol
tylenol-codeine no.3,acetaminophen with codeine,codeine and paracetamol
tylenol-codeine no.4,acetaminophen with codeine,codeine and paracetamol
apri,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
caziant,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
cesia,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
cyclessa,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
desogen,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
desogestrel-ethinyl estradiol,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
emoquette,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
enskyce,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
ortho-cept,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
reclipsen,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
solia,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
velivet,desogestrel-ethinyl estradiol,desogestrel and ethinylestradiol
adoxa,doxycycline monohydrate,doxycycline
doxycycline ir-dr,doxycycline monohydrate,doxycycline
doxycycline monohydrate,doxycycline monohydrate,doxycycline
monodox,doxycycline monohydrate,doxycycline
oracea,doxycycline monohydrate,doxycycline
vibramycin,doxycycline monohydrate,doxycycline
akne-mycin,erythromycin base,erythromycin
ery-tab,erythromycin base,erythromycin
ilotycin,erythromycin base,erythromycin
pce,erythromycin base,erythromycin
kelnor 1-35,ethynodiol d-ethinyl estradiol,etynodiol and ethinylestradiol
kelnor 1/35,ethynodiol d-ethinyl estradiol,etynodiol and ethinylestradiol
zovia 1-35e,ethynodiol d-ethinyl estradiol,etynodiol and ethinylestradiol
zovia 1-50e,ethynodiol d-ethinyl estradiol,etynodiol and ethinylestradiol
altavera,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
amethyst,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
aviane,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
enpresse,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
falmina,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
introvale,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
jolessa,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
kurvelo,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
lessina,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
levonest,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
levonorgestrel-eth estradiol,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
levora-28,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
lutera,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
lybrel,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
marlissa,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
myzilra,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
nordette-28,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
orsythia,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
portia,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
quasense,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
seasonale,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
sronyx,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
trivora-28,levonorgestrel-ethin estradiol,levonorgestrel and ethinylestradiol
alyacen,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
aranelle,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
balziva,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
brevicon,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
briellyn,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
cyclafem,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
dasetta,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
gildagia,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
leena,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
necon,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
norinyl 1+35,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
nortrel,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
ortho-novum,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
ovcon-35,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
ovcon-50,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
philith,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
pirmella,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
tri-norinyl,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
vyfemla,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
wera,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
zenchent,norethindrone-ethinyl estrad,norethisterone and ethinylestradiol
necon,norethindrone-mestranol,norethisterone and estrogen
norinyl 1+50,norethindrone-mestranol,norethisterone and estrogen
femhrt,norethindrone ac-eth estradiol,norethisterone and ethinylestradiol
gildess,norethindrone ac-eth estradiol,norethisterone and ethinylestradiol
jevantique,norethindrone ac-eth estradiol,norethisterone and ethinylestradiol
jinteli,norethindrone ac-eth estradiol,norethisterone and ethinylestradiol
junel,norethindrone ac-eth estradiol,norethisterone and ethinylestradiol
larin,norethindrone ac-eth estradiol,norethisterone and ethinylestradiol
loestrin,norethindrone ac-eth estradiol,norethisterone and ethinylestradiol
microgestin,norethindrone ac-eth estradiol,norethisterone and ethinylestradiol
norethindron-ethinyl estradiol,norethindrone ac-eth estradiol,norethisterone and ethinylestradiol
estarylla,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
mono-linyah,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
mononessa,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
norgestimate-ethinyl estradiol,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
ortho-cyclen,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
ortho tri-cyclen,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
ortho tri-cyclen lo,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
previfem,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
sprintec,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
tri-estarylla,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
tri-linyah,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
tri-lo-sprintec,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
tri-previfem,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
tri-sprintec,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
trinessa,norgestimate-ethinyl estradiol,norgestimate and ethinylestradiol
cryselle,norgestrel-ethinyl estradiol,norgestrel and ethinylestradiol
elinest,norgestrel-ethinyl estradiol,norgestrel and ethinylestradiol
lo-ovral-28,norgestrel-ethinyl estradiol,norgestrel and ethinylestradiol
low-ogestrel,norgestrel-ethinyl estradiol,norgestrel and ethinylestradiol
norgestrel-ethiny estra,norgestrel-ethinyl estradiol,norgestrel and ethinylestradiol
ogestrel,norgestrel-ethinyl estradiol,norgestrel and ethinylestradiol
ondansetron hcl,ondansetron hcl,ondansetron
zofran,ondansetron hcl,ondansetron
ondansetron hcl,ondansetron hcl/pf,ondansetron
zofran,ondansetron hcl/pf,ondansetron
alcohol pads,alcohol antiseptic pads,alcohol antiseptic pads
alcohol prep pads,alcohol antiseptic pads,alcohol antiseptic pads
alcohol prep swabs,alcohol antiseptic pads,alcohol antiseptic pads
alcohol swab,alcohol antiseptic pads,alcohol antiseptic pads
alcohol swabs,alcohol antiseptic pads,alcohol antiseptic pads
alcohol wipes,alcohol antiseptic pads,alcohol antiseptic pads
b-d single use alcohol swab,alcohol antiseptic pads,alcohol antiseptic pads
curity alcohol preps,alcohol antiseptic pads,alcohol antiseptic pads
easy touch alcohol prep pads,alcohol antiseptic pads,alcohol antiseptic pads
glucopro,alcohol antiseptic pads,alcohol antiseptic pads
iv prep wipes,alcohol antiseptic pads,alcohol antiseptic pads
single use swab,alcohol antiseptic pads,alcohol antiseptic pads
sure-prep alcohol prep pads,alcohol antiseptic pads,alcohol antiseptic pads
sure comfort alcohol,alcohol antiseptic pads,alcohol antiseptic pads
ultilet alcohol swab,alcohol antiseptic pads,alcohol antiseptic pads
webcol,alcohol antiseptic pads,alcohol antiseptic pads
band-aid gauze pads,gauze bandage,gauze bandage
curad gauze pads,gauze bandage,gauze bandage
curity,gauze bandage,gauze bandage
gauze bandage,gauze bandage,gauze bandage
gauze pads,gauze bandage,gauze bandage
steri-pad,gauze bandage,gauze bandage
sterile pads,gauze bandage,gauze bandage
humapen luxura hd,insulin admin. supplies,insulin admin. supplies
humapen memoir,insulin admin. supplies,insulin admin. supplies
novopen 3,insulin admin. supplies,insulin admin. supplies
novopen echo,insulin admin. supplies,insulin admin. supplies
novopen jr,insulin admin. supplies,insulin admin. supplies
omnipod,insulin pump cartridge,insulin pump cartridge
bd ultra-fine ii,lancets,lancets
specialty use needles,"needles, disposable","needles, disposable"
novofine 30,"needles, insulin disposable","needles, insulin disposable"
pen needle,"needles, insulin disposable","needles, insulin disposable"
1st tier unifine pentips,"pen needle, diabetic","pen needle, diabetic"
1st tier unifine pentips plus,"pen needle, diabetic","pen needle, diabetic"
advocate pen needles,"pen needle, diabetic","pen needle, diabetic"
aimsco mini ultra-thin ii,"pen needle, diabetic","pen needle, diabetic"
aimsco ultra thin ii,"pen needle, diabetic","pen needle, diabetic"
bd ultra-fine pen needle,"pen needle, diabetic","pen needle, diabetic"
carefine pen needle,"pen needle, diabetic","pen needle, diabetic"
clickfine,"pen needle, diabetic","pen needle, diabetic"
comfort ez,"pen needle, diabetic","pen needle, diabetic"
easy comfort pen needles,"pen needle, diabetic","pen needle, diabetic"
easy touch pen needle,"pen needle, diabetic","pen needle, diabetic"
healthy accents unifine pentip,"pen needle, diabetic","pen needle, diabetic"
incontrol pen needle,"pen needle, diabetic","pen needle, diabetic"
insulin pen needle,"pen needle, diabetic","pen needle, diabetic"
insupen,"pen needle, diabetic","pen needle, diabetic"
lite touch,"pen needle, diabetic","pen needle, diabetic"
mini ultra-thin ii,"pen needle, diabetic","pen needle, diabetic"
needles,"pen needle, diabetic","pen needle, diabetic"
novofine,"pen needle, diabetic","pen needle, diabetic"
novofine 32,"pen needle, diabetic","pen needle, diabetic"
novofine plus,"pen needle, diabetic","pen needle, diabetic"
novotwist,"pen needle, diabetic","pen needle, diabetic"
pen needle,"pen needle, diabetic","pen needle, diabetic"
pen needles,"pen needle, diabetic","pen needle, diabetic"
prodigy pen needle,"pen needle, diabetic","pen needle, diabetic"
relion pen needles,"pen needle, diabetic","pen needle, diabetic"
sure-fine pen needles,"pen needle, diabetic","pen needle, diabetic"
sure comfort,"pen needle, diabetic","pen needle, diabetic"
topcare clickfine,"pen needle, diabetic","pen needle, diabetic"
ulticare,"pen needle, diabetic","pen needle, diabetic"
ultra-thin ii,"pen needle, diabetic","pen needle, diabetic"
ultracomfort,"pen needle, diabetic","pen needle, diabetic"
unifine pentips,"pen needle, diabetic","pen needle, diabetic"
unifine pentips plus,"pen needle, diabetic","pen needle, diabetic"
autoshield pen needle,"pen needle, diabetic, safety","pen needle, diabetic, safety"
healthy accents unifine pentip,"pen needle, diabetic, safety","pen needle, diabetic, safety"
novofine autocover,"pen needle, diabetic, safety","pen needle, diabetic, safety"
pen needle,"pen needle, diabetic, safety","pen needle, diabetic, safety"
prodigy pen needle,"pen needle, diabetic, safety","pen needle, diabetic, safety"
autoshield duo pen needle,"pen needle,dual safety,diabetc","pen needle,dual safety,diabetc"
advocate syringes,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
bd insulin syringe micro-fine,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
bd insulin syringe ult-fine ii,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
bd insulin syringe ultra-fine,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
comfort ez,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
easy touch,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
easy touch insulin syringe,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
glucopro,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
insulin syringe,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
insumed,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
lite touch,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
monoject insulin syringe,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
precision,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
prodigy insulin syringe,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
safetyglide insulin syringe,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
sure-ject insulin syringe,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
sure comfort,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
thinpro insulin syringe,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
topcare ultra comfort,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
trueplus insulin syringe,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
ulticare,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
ultilet insulin syringe,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
ultra-thin ii,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
ultra comfort,"syring w-ndl,disp,insul,0.3 ml","syring w-ndl,disp,insul,0.3 ml"
accusure,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
advocate syringes,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
bd insulin syringe micro-fine,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
bd insulin syringe ult-fine ii,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
bd insulin syringe ultra-fine,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
comfort ez,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
easy comfort insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
easy touch,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
easy touch insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
exel insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
freestyle precision,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
glucopro,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
insumed,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
lite touch,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
maxi-comfort,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
monoject,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
monoject insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
orsini insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
precision,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
prodigy insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
safetyglide insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
sure-ject insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
sure comfort,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
terumo insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
terumo surguard,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
thinpro insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
topcare ultra comfort,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
trueplus insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
ulticare,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
ultilet insulin syringe,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
ultra-thin ii,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
ultra comfort,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
ultracomfort,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
vanishpoint,"syring w-ndl,disp,insul,0.5 ml","syring w-ndl,disp,insul,0.5 ml"
accusure,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
advocate syringes,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
bd insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
bd insulin syringe micro-fine,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
bd insulin syringe ult-fine ii,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
comfort ez,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
easy-touch insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
easy comfort insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
easy touch,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
easy touch insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
eclipse syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
freestyle precision,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
glucopro,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
insumed,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
integra syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
lite touch,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
maxi-comfort,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
monoject insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
monoject syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
orsini insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
precision,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
prodigy insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
safetyglide syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
sure-ject insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
sure comfort,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
terumo insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
terumo surguard,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
thinpro insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
topcare ultra comfort,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
trueplus insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
ulticare,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
ultilet insulin syringe,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
ultra-thin ii,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
ultra comfort,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
ultracomfort,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
vanishpoint,"syringe and needle,insulin,1ml","syringe and needle,insulin,1ml"
insulin syringe,"syringe w-ndl, disp,insul,2 ml","syringe w-ndl, disp,insul,2 ml"
insulin syringe,"syringe w-ndl, disp., insulin","syringe w-ndl, disp., insulin"
monoject insulin safety syrng,"syringe w-ndl, disp., insulin","syringe w-ndl, disp., insulin"
ultra comfort,"syringe w-ndl, disp., insulin","syringe w-ndl, disp., insulin"
syringe-precisionglide needle,"syringe w-needle,disposab,1 ml","syringe w-needle,disposab,1 ml"
insulin syringe,"syringe w-o needl,insulin,1 ml","syringe w-o needl,insulin,1 ml"
luer-lok syringe,"syringe w-o needl,insulin,1 ml","syringe w-o needl,insulin,1 ml"
luer-lok syringe,"syringe, disposable, 1 ml","syringe, disposable, 1 ml"
assure id insulin safety,"syringe,needle,insuln,safe,1ml","syringe,needle,insuln,safe,1ml"
easy touch insulin safety,"syringe,needle,insuln,safe,1ml","syringe,needle,insuln,safe,1ml"
magellan insulin safety syrng,"syringe,needle,insuln,safe,1ml","syringe,needle,insuln,safe,1ml"
assure id insulin safety,"syringe,needle,insuln,sf 0.5ml","syringe,needle,insuln,sf 0.5ml"
easy touch insulin safety,"syringe,needle,insuln,sf 0.5ml","syringe,needle,insuln,sf 0.5ml"
magellan insulin safety syrng,"syringe,needle,insuln,sf 0.5ml","syringe,needle,insuln,sf 0.5ml"
magellan insulin syringe,"syringe,needle,insuln,sf 0.5ml","syringe,needle,insuln,sf 0.5ml"
magellan insulin syringe,"syringe,needle,insuln,sf,0.3ml","syringe,needle,insuln,sf,0.3ml"
integra syringe,"syringe,safety with needle,1ml","syringe,safety with needle,1ml"
