brand_name,generic_name,key
microgestin fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
minastrin 24 fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
norethin-eth estra ferrous fum,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
tilia fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
tri-legest fe,norethindrone-e.estradiol-iron,norethisterone and ethinylestradiol/iron
syrex,0.9 % sodium chloride,0.9 % sodium chloride
dysport,abobotulinumtoxina,abobotulinumtoxina
kadcyla,ado-trastuzumab emtansine,ado-trastuzumab emtansine
tekturna,aliskiren hemifumarate,aliskiren hemifumarate
aralast np,alpha-1-proteinase inhibitor,alpha-1-proteinase inhibitor
glassia,alpha-1-proteinase inhibitor,alpha-1-proteinase inhibitor
prolastin c,alpha-1-proteinase inhibitor,alpha-1-proteinase inhibitor
zemaira,alpha-1-proteinase inhibitor,alpha-1-proteinase inhibitor
trophamine,amino acids 10 %,amino acids 10 %
hepatamine,amino acids 8 %,amino acids 8 %
hepatasol,amino acids 8 %,amino acids 8 %
ammonium lactate,ammonium lactate,ammonium lactate
lac-hydrin,ammonium lactate,ammonium lactate
laclotion,ammonium lactate,ammonium lactate
abelcet,amphotericin b lipid complex,amphotericin b lipid complex
ambisome,amphotericin b liposome,amphotericin b liposome
ampicillin trihydrate,ampicillin trihydrate,ampicillin trihydrate
zithranol,anthralin micronized,anthralin micronized
brovana,arformoterol tartrate,arformoterol tartrate
support-500,b complex with vitamin c,b complex with vitamin c
akorn balanced salt,balanced salt irrig soln no.2,balanced salt irrig soln no.2
bss,balanced salt irrig soln no.2,balanced salt irrig soln no.2
bcg (tice strain),bcg live,bcg live
theracys,bcg live,bcg live
bcg vaccine (tice strain),"bcg vaccine, live/pf","bcg vaccine, live"
lavoclen-4,benzoyl peroxide&skin cleansr5,benzoyl peroxide&skin cleansr5
lavoclen-8,benzoyl peroxide&skin cleansr5,benzoyl peroxide&skin cleansr5
benzphetamine hcl,benzphetamine hcl,benzphetamine hydrochloride
didrex,benzphetamine hcl,benzphetamine hydrochloride
bepreve,bepotastine besilate,bepotastine besilate
butisol sodium,butabarbital sodium,butabarbital sodium
berinert,c1 esterase inhibitor,c1 esterase inhibitor
cinryze,c1 esterase inhibitor,c1 esterase inhibitor
ruconest,"c1 esterase inhibitor, recomb","c1 esterase inhibitor, recomb"
calcitonin-salmon,"calcitonin,salmon,synthetic","calcitonin,salmon,synthetic"
fortical,"calcitonin,salmon,synthetic","calcitonin,salmon,synthetic"
miacalcin,"calcitonin,salmon,synthetic","calcitonin,salmon,synthetic"
carbidopa,carbidopa,carbidopa
lodosyn,carbidopa,carbidopa
teflaro,ceftaroline fosamil acetate,ceftaroline fosamil acetate
chloramphenicol sod succinate,chloramphenicol sod succ,chloramphenicol sod succ
tussi-12,chlorpheniram-carbetapent tann,chlorpheniram-carbetapent tann
ed-chlor-tan,chlorpheniramine tannate,chlorpheniramine tannate
cholestyramine,cholestyramine (with sugar),cholestyramine (with sugar)
questran,cholestyramine (with sugar),cholestyramine (with sugar)
chorionic gonadotropin,"chorionic gonadotropin, human","chorionic gonadotropin, human"
novarel,"chorionic gonadotropin, human","chorionic gonadotropin, human"
pregnyl,"chorionic gonadotropin, human","chorionic gonadotropin, human"
colistimethate,colistin (colistimethate na),colistin (colistimethate na)
coly-mycin m parenteral,colistin (colistimethate na),colistin (colistimethate na)
santyl,collagenase clostridium hist.,collagenase clostridium hist.
xiaflex,collagenase clostridium hist.,collagenase clostridium hist.
cresylate,cresyl acetate,cresyl acetate
fulyzaq,crofelemer,crofelemer
eurax,crotamiton,crotamiton
cyanocobalamin injection,cyanocobalamin (vitamin b-12),cyanocobalamin (vitamin b-12)
nascobal,cyanocobalamin (vitamin b-12),cyanocobalamin (vitamin b-12)
cyclosporine modified,"cyclosporine, modified","cyclosporine, modified"
gengraf,"cyclosporine, modified","cyclosporine, modified"
neoral,"cyclosporine, modified","cyclosporine, modified"
cystagon,cysteamine bitartrate,cysteamine bitartrate
procysbi,cysteamine bitartrate,cysteamine bitartrate
cystaran,cysteamine hcl,cysteamine hydrochloride
l-cysteine,cysteine hcl,cysteine hydrochloride
depocyt,cytarabine liposome/pf,cytarabine liposome
cytogam,cytomegalovirus immune globuln,cytomegalovirus immune globuln
dalvance,dalbavancin hcl,dalbavancin hydrochloride
fragmin,"dalteparin sodium,porcine","dalteparin sodium,porcine"
aranesp,darbepoetin alfa in albumn sol,darbepoetin alfa in albumn sol
aranesp,darbepoetin alfa in polysorbat,darbepoetin alfa in polysorbat
ddavp,desmopressin (nonrefrigerated),desmopressin (nonrefrigerated)
desvenlafaxine fumarate er,desvenlafaxine fumarate,desvenlafaxine fumarate
corzall-pe,dexchlorpheniram-pe-carbetapen,dexchlorpheniram-pe-carbetapen
dextrose 10%-0.45% nacl,dextrose 10 % and 0.45 % nacl,dextrose 10 % and 0.45 % nacl
dextrose in water,dextrose 10 % in water,dextrose 10 % in water
dextrose 2.5%-0.45% nacl,dextrose 2.5 % and 0.45 % nacl,dextrose 2.5 % and 0.45 % nacl
dextrose in water,dextrose 40 % in water,dextrose 40 % in water
dextrose 5%-0.2% nacl,dextrose 5 %-0.2 % nacl,dextrose 5 %-0.2 % nacl
dextrose 5%-0.225% nacl,dextrose 5 %-0.2 % nacl,dextrose 5 %-0.2 % nacl
dextrose 5%-0.45% nacl,dextrose 5 %-0.45 % nacl,dextrose 5 %-0.45 % nacl
dextrose 5%-0.3% nacl,dextrose 5 % and 0.3 % nacl,dextrose 5 % and 0.3 % nacl
dextrose 5%-0.9% nacl,dextrose 5 % and 0.9 % nacl,dextrose 5 % and 0.9 % nacl
dextrose in water,dextrose 5 % in water,dextrose 5 % in water
dextrose in lactated ringers,dextrose 5%-lactated ringers,dextrose 5%-lactated ringers
dextrose in water,dextrose 50 % in water,dextrose 50 % in water
dextrose in water,dextrose 70 % in water,dextrose 70 % in water
flector,diclofenac epolamine,diclofenac epolamine
zorvolex,diclofenac submicronized,diclofenac submicronized
dimenhydrinate,dimenhydrinate,dimenhydrinate
vasculera,diosmin complex no.1,diosmin complex no.1
kinrix,"diph,pertus(acel),tet,polio/pf","diph,pertus(acel),tet,polio"
daptacel dtap,"diph,pertuss(acell),tet ped/pf","diph,pertuss(acell),tet ped"
infanrix dtap,"diph,pertuss(acell),tet ped/pf","diph,pertuss(acell),tet ped"
infanrix pf,"diph,pertuss(acell),tet ped/pf","diph,pertuss(acell),tet ped"
tripedia,"diph,pertuss(acell),tet ped/pf","diph,pertuss(acell),tet ped"
adacel tdap,"diph,pertuss(acell),tet vac/pf","diph,pertuss(acell),tet vac"
boostrix,"diphth,pertuss(acell),tet vac","diphth,pertuss(acell),tet vac"
boostrix tdap,"diphth,pertuss(acell),tet vac","diphth,pertuss(acell),tet vac"
doxil,doxorubicin hcl peg-liposomal,doxorubicin hydrochloride peg-liposomal
doxorubicin hcl liposome,doxorubicin hcl peg-liposomal,doxorubicin hydrochloride peg-liposomal
lipodox,doxorubicin hcl peg-liposomal,doxorubicin hydrochloride peg-liposomal
savaysa,edoxaban tosylate,edoxaban tosylate
plasma-lyte a ph 7.4,electrolyte-a solution,electrolyte-a solution
eletone,emollient combination no. 25,emollient combination no. 25
enalaprilat,enalaprilat dihydrate,enalaprilat dihydrate
veletri,epoprostenol sodium (arginine),epoprostenol sodium (arginine)
flolan,epoprostenol sodium (glycine),epoprostenol sodium (glycine)
drisdol,ergocalciferol (vitamin d2),ergocalciferol (vitamin d2)
ergocalciferol (vitamin d2),ergocalciferol (vitamin d2),ergocalciferol (vitamin d2)
vitamin d,ergocalciferol (vitamin d2),ergocalciferol (vitamin d2)
vitamin d2,ergocalciferol (vitamin d2),ergocalciferol (vitamin d2)
cenestin,"estrogens,conj.,synthetic a","estrogens,conj.,synthetic a"
enjuvia,"estrogens,conj.,synthetic b","estrogens,conj.,synthetic b"
menest,"estrogens,esterified","estrogens,esterified"
"alcohol,dehydrated",ethyl alcohol,ethyl alcohol
bydureon,exenatide microspheres,exenatide microspheres
bydureon pen,exenatide microspheres,exenatide microspheres
freshkote,eye lubricant combination no.1,eye lubricant combination no.1
tricor,fenofibrate nanocrystallized,fenofibrate nanocrystallized
triglide,fenofibrate nanocrystallized,fenofibrate nanocrystallized
antara,"fenofibrate,micronized","fenofibrate,micronized"
lofibra,"fenofibrate,micronized","fenofibrate,micronized"
fenofibric acid,fenofibric acid,fenofibric acid
fibricor,fenofibric acid,fenofibric acid
fenofibric acid,fenofibric acid (choline),fenofibric acid (choline)
trilipix,fenofibric acid (choline),fenofibric acid (choline)
zarxio,filgrastim-sndz,filgrastim-sndz
numoisyn,flaxseed,flaxseed
fluconazole in dextrose,"fluconazole in dextrose,iso-os","fluconazole in dextrose,iso-os"
diflucan in saline,"fluconazole in nacl,iso-osm","fluconazole in nacl,iso-osm"
fluconazole-nacl,"fluconazole in nacl,iso-osm","fluconazole in nacl,iso-osm"
fluconazole in saline,"fluconazole in nacl,iso-osm","fluconazole in nacl,iso-osm"
dermotic,fluocinolone acetonide oil,fluocinolone acetonide oil
fluocinolone acetonide oil,fluocinolone acetonide oil,fluocinolone acetonide oil
lazerformalyde,formaldehyde,formaldehyde
horizant,gabapentin enacarbil,gabapentin enacarbil
gentamicin sulfate in ns,"gentamicin in nacl, iso-osm","gentamicin in nacl, iso-osm"
glucagen,"glucagon,human recombinant","glucagon,human recombinant"
glucagon emergency kit,"glucagon,human recombinant","glucagon,human recombinant"
glyburide micronized,"glyburide,micronized","glyburide,micronized"
glynase,"glyburide,micronized","glyburide,micronized"
grastek,"grass pollen-timothy, standard","grass pollen-timothy, standard"
gris-peg,griseofulvin ultramicrosize,griseofulvin ultramicrosize
griseofulvin ultramicrosize,griseofulvin ultramicrosize,griseofulvin ultramicrosize
grifulvin v,"griseofulvin, microsize","griseofulvin, microsize"
guanabenz acetate,guanabenz acetate,guanabenz acetate
guanidine hcl,guanidine hcl,guanidine hydrochloride
acthib,haemoph b poly conj-tet tox/pf,haemoph b poly conj-tet tox
pedvaxhib,haemph b polysac conj-menin/pf,haemph b polysac conj-menin
heparin sodium in 0.45% nacl,"heparin sod,pork in 0.45% nacl","heparin sod,pork in 0.45% nacl"
twinrix,hepatitis a & b vaccine/pf,hepatitis a & b vaccine
havrix,hepatitis a virus vaccine/pf,hepatitis a virus vaccine
vaqta,hepatitis a virus vaccine/pf,hepatitis a virus vaccine
engerix-b,"hepatitis b virus vaccine,recb","hepatitis b virus vaccine,recb"
engerix-b,hepatitis b virus vaccine/pf,hepatitis b virus vaccine
engerix-b adult,hepatitis b virus vaccine/pf,hepatitis b virus vaccine
engerix-b pediatric-adolescent,hepatitis b virus vaccine/pf,hepatitis b virus vaccine
recombivax hb,hepatitis b virus vaccine/pf,hepatitis b virus vaccine
hiberix,hib conj-tet tox(15mos-4yr)/pf,hib conj-tet tox(15mos-4yr)
vantas,histrelin ac,histrelin ac
gardasil 9,hpv vaccine 9-valent/pf,hpv vaccine 9-valent
gardasil,"human papilomvirus vac,qval/pf","human papilomvirus vac,qval"
solu-cortef,hydrocortisone sod succ/pf,hydrocortisone sod succ
a-hydrocort,hydrocortisone sod succinate,hydrocortisone sod succinate
solu-cortef,hydrocortisone sod succinate,hydrocortisone sod succinate
lacrisert,hydroxypropyl cellulose,hydroxypropyl cellulose
vascepa,icosapent ethyl,icosapent ethyl
vivaglobin,"immune globulin,gamma(igg)","immune globulin,gamma(igg)"
xeomin,incobotulinumtoxina,incobotulinumtoxina
tivorbex,"indomethacin, submicronized","indomethacin, submicronized"
novolog mix 70-30,insulin aspart protam & aspart,insulin aspart protam & aspart
novolog mix 70-30 flexpen,insulin aspart protam & aspart,insulin aspart protam & aspart
lantus/lantus solostar,"insulin glargine,hum.rec.anlog","insulin glargine,hum.rec.anlog"
toujeo solostar,"insulin glargine,hum.rec.anlog","insulin glargine,hum.rec.anlog"
humulin n,insulin nph human isophane,insulin nph human isophane
humulin n kwikpen,insulin nph human isophane,insulin nph human isophane
novolin n,insulin nph human isophane,insulin nph human isophane
novolin n innolet,insulin nph human isophane,insulin nph human isophane
afrezza,"insulin regular, human","insulin regular, human"
humulin r,"insulin regular, human","insulin regular, human"
humulin r u-500,"insulin regular, human","insulin regular, human"
novolin r,"insulin regular, human","insulin regular, human"
intron a,"interferon alfa-2b,recomb.","interferon alfa-2b,recomb."
actimmune,"interferon gamma-1b,recomb.","interferon gamma-1b,recomb."
dexferrum,iron dextran complex,iron dextran complex
infed,iron dextran complex,iron dextran complex
venofer,iron sucrose complex,iron sucrose complex
cresemba,isavuconazonium sulfate,isavuconazonium sulfate
ixiaro,japanese encephalitis vacc/pf,japanese encephalitis vacc
vsl#3 ds,lactobac #2-s. therm-bifido #1,lactobac #2-s. therm-bifido #1
refludan,"lepirudin,recombinant","lepirudin,recombinant"
levalbuterol concentrate,levalbuterol hcl,levalbuterol hydrochloride
levalbuterol hcl,levalbuterol hcl,levalbuterol hydrochloride
xopenex,levalbuterol hcl,levalbuterol hydrochloride
xopenex concentrate,levalbuterol hcl,levalbuterol hydrochloride
xopenex hfa,levalbuterol tartrate,levalbuterol tartrate
levetiracetam-nacl,levetiracetam in nacl (iso-os),levetiracetam in nacl (iso-os)
carnitor,levocarnitine (with sugar),levocarnitine (with sugar)
levocetirizine dihydrochloride,levocetirizine dihydrochloride,levocetirizine dihydrochloride
xyzal,levocetirizine dihydrochloride,levocetirizine dihydrochloride
deplin,levomefolate calcium,levomefolate calcium
l-methylfolate,levomefolate calcium,levomefolate calcium
l-methylfolate calcium,levomefolate calcium,levomefolate calcium
fetzima,levomilnacipran hydrochloride,levomilnacipran hydrochloride
levorphanol tartrate,levorphanol tartrate,levorphanol tartrate
lincocin,lincomycin hcl,lincomycin hydrochloride
linezolid-0.9% nacl,linezolid-0.9% sodium chloride,linezolid-0.9% sodium chloride
thyrolar-1/2,liotrix,liotrix
thyrolar-2,liotrix,liotrix
nexavir,liver extract (beef-pork),liver extract (beef-pork)
mst 600,magnesium salicylate,magnesium salicylate
m-m-r ii vaccine,"measles,mumps&rubella vacc/pf","measles,mumps&rubella vacc"
proquad,"measles,mumps,rub,varicella/pf","measles,mumps,rub,varicella"
menactra,"mening vac a,c,y,w-135 dip/pf","mening vac a,c,y,w-135 dip"
menveo a-c-y-w-135-dip,"mening vac a,c,y,w-135 dip/pf","mening vac a,c,y,w-135 dip"
menomune-a-c-y-w-135,"meningococ vac a,c,y,w-135/pf","meningococ vac a,c,y,w-135"
bexsero,"meningococcal b vacc,4-comp/pf","meningococcal b vacc,4-comp"
menomune-a-c-y-w-135,"meningococcal vac a,c,y,w-135","meningococcal vac a,c,y,w-135"
meropenem-0.9% nacl,meropenem-0.9% sodium chloride,meropenem-0.9% sodium chloride
metaxalone,metaxalone,metaxalone
skelaxin,metaxalone,metaxalone
oxsoralen-ultra,"methoxsalen, rapid","methoxsalen, rapid"
methscopolamine bromide,methscopolamine bromide,methscopolamine bromide
pamine,methscopolamine bromide,methscopolamine bromide
pamine forte,methscopolamine bromide,methscopolamine bromide
a-methapred,methylprednisolone sod succ,methylprednisolone sod succ
methylprednisolone sod succ,methylprednisolone sod succ,methylprednisolone sod succ
solu-medrol,methylprednisolone sod succ,methylprednisolone sod succ
solu-medrol,methylprednisolone sod succ/pf,methylprednisolone sod succ
arestin,minocycline hcl microspheres,minocycline hydrochloride microspheres
avelox iv,moxifloxacin in nacl (iso-osm),moxifloxacin in nacl (iso-osm)
strovite forte,"multivit, iron, min #5, fa","multivit, iron, min #5, fa"
vita s forte,"multivit, iron, min #5, fa","multivit, iron, min #5, fa"
strovite plus,"multivit, iron, min #6, fa","multivit, iron, min #6, fa"
polyvitamins-fluoride,multivitamins with fluoride,multivitamins with fluoride
b-plex plus,"multivits,therap w-fe,hematin","multivits,therap w-fe,hematin"
formula b plus,"multivits,therap w-fe,hematin","multivits,therap w-fe,hematin"
therobec plus,"multivits,therap w-fe,hematin","multivits,therap w-fe,hematin"
infuvite adult,"mvi, adult no.4 with vit k","mvi, adult no.4 with vit k"
trumenba,"n.meningitidis b,lipid fhbp rc","n.meningitidis b,lipid fhbp rc"
vivitrol,naltrexone microspheres,naltrexone microspheres
tasigna,nilotinib hcl,nilotinib hydrochloride
macrodantin,nitrofurantoin macrocrystal,nitrofurantoin macrocrystal
axona,"nut.tx, metab.dis, mv & min #2","nut.tx, metab.dis, mv & min #2"
sandostatin lar,"octreotide acetate,mi-spheres","octreotide acetate,mi-spheres"
sandostatin lar depot,"octreotide acetate,mi-spheres","octreotide acetate,mi-spheres"
lovaza,omega-3 acid ethyl esters,omega-3 acid ethyl esters
omega-3 acid ethyl esters,omega-3 acid ethyl esters,omega-3 acid ethyl esters
botox,onabotulinumtoxina,onabotulinumtoxina
botox cosmetic,onabotulinumtoxina,onabotulinumtoxina
ondansetron in sodium chloride,ondansetron in 0.9 % nacl/pf,ondansetron in 0.9 % nacl
opana,oxymorphone hcl,oxymorphone hydrochloride
opana er,oxymorphone hcl,oxymorphone hydrochloride
oxymorphone hcl,oxymorphone hcl,oxymorphone hydrochloride
oxymorphone hcl er,oxymorphone hcl,oxymorphone hydrochloride
abraxane,paclitaxel protein-bound,paclitaxel protein-bound
paregoric,paregoric,paregoric
aminosyn ii,parenteral amino acid 10% no.1,parenteral amino acid 10% no.1
aminosyn,parenteral amino acid 10% no.2,parenteral amino acid 10% no.2
freamine iii,parenteral amino acid 10% no.4,parenteral amino acid 10% no.4
travasol,parenteral amino acid 10% no.6,parenteral amino acid 10% no.6
clinisol,parenteral amino acid 15% no.1,parenteral amino acid 15% no.1
aminosyn ii,parenteral amino acid 15% no.2,parenteral amino acid 15% no.2
prosol,parenteral amino acid 20% no.1,parenteral amino acid 20% no.1
freamine iii,parenteral amino acid 8.5 % #1,parenteral amino acid 8.5 % #1
aminosyn ii,parenteral amino acid 8.5 % #3,parenteral amino acid 8.5 % #3
multi-vitamin with fluoride,pedi m.vit no.17 with fluoride,pedi m.vit no.17 with fluoride
multivitamin with fluoride,pedi m.vit no.17 with fluoride,pedi m.vit no.17 with fluoride
multivitamins with fluoride,pedi m.vit no.17 with fluoride,pedi m.vit no.17 with fluoride
multi-vitamin w-fluoride,pedi multivit no.2 w-fluoride,pedi multivit no.2 w-fluoride
multivitamins with fluoride,pedi mvi no.16 with fluoride,pedi mvi no.16 with fluoride
multivitamins with fluoride,pedi mvi no.82 with fluoride,pedi mvi no.82 with fluoride
suclear,"peg 3350-bowel 2,two part prep","peg 3350-bowel 2,two part prep"
alamast,pemirolast potassium,pemirolast potassium
penicillin g procaine,penicillin g procaine,penicillin g procaine
delflex with 1.5% dextrose,perit. dialysis#6 & dex 1.5 %,perit. dialysis#6 & dex 1.5 %
dianeal with 1.5% dextrose,perit. dialysis#6 & dex 1.5 %,perit. dialysis#6 & dex 1.5 %
dianeal with 2.5% dextrose,periton. dialysis #7-dex 2.5 %,periton. dialysis #7-dex 2.5 %
dianeal pd-2 w-1.5% dextrose,periton.dialysis #4-dext 1.5 %,periton.dialysis #4-dext 1.5 %
vaseline petroleum,"petrolatum,white","petrolatum,white"
phendimetrazine tartrate,phendimetrazine tartrate,phendimetrazine tartrate
dilantin,phenytoin sodium extended,phenytoin sodium extended
phenytek,phenytoin sodium extended,phenytoin sodium extended
phenytoin sodium extended,phenytoin sodium extended,phenytoin sodium extended
k-phos neutral,phosphorus #1,phosphorus #1
phospha 250 neutral,phosphorus #1,phosphorus #1
virt-phos 250 neutral,phosphorus #1,phosphorus #1
zosyn,"piperacillin-tazo-dextrose,iso","piperacillin-tazo-dextrose,iso"
elite ob dha,"pn vit.w-o ca #7, iron,fa,dha","pn vit.w-o ca #7, iron,fa,dha"
ob complete dha,"pn vit.w-o ca #7, iron,fa,dha","pn vit.w-o ca #7, iron,fa,dha"
se-plete dha,"pn vit.w-o ca #7, iron,fa,dha","pn vit.w-o ca #7, iron,fa,dha"
prevnar 13,pneumoc 13-val conj-dip crm/pf,pneumoc 13-val conj-dip crm
c-nate dha,pnv 11-iron fum-folic acid-om3,pnv 11-iron fum-folic acid-om3
relnate dha,pnv 11-iron fum-folic acid-om3,pnv 11-iron fum-folic acid-om3
viva dha,pnv 11-iron fum-folic acid-om3,pnv 11-iron fum-folic acid-om3
podocon-25,podophyllum resin,podophyllum resin
ipol,"poliomyelitis vaccine, killed","poliomyelitis vaccine, killed"
glycolax,polyethylene glycol 3350,polyethylene glycol 3350
miralax,polyethylene glycol 3350,polyethylene glycol 3350
polyethylene glycol,polyethylene glycol 3350,polyethylene glycol 3350
polyethylene glycol 3350,polyethylene glycol 3350,polyethylene glycol 3350
potassium chloride-nacl,potassium chloride-0.45% nacl,potassium chloride-0.45% nacl
potassium chl-normal saline,potassium chloride in 0.9%nacl,potassium chloride in 0.9%nacl
dextrose 5%-potassium chloride,potassium chloride in d5w,potassium chloride in d5w
potassium chloride in d5lr,potassium chloride in lr-d5,potassium chloride in lr-d5
potassium phosphate,"potassium phos,m-basic-d-basic","potassium phos,m-basic-d-basic"
k-phos original,"potassium phosphate,monobasic","potassium phosphate,monobasic"
mirapex,pramipexole di-hcl,pramipexole di-hydrochloride
mirapex er,pramipexole di-hcl,pramipexole di-hydrochloride
pramipexole dihydrochloride,pramipexole di-hcl,pramipexole di-hydrochloride
pramipexole er,pramipexole di-hcl,pramipexole di-hydrochloride
millipred,prednisolone sod phosphate,prednisolone sod phosphate
orapred,prednisolone sod phosphate,prednisolone sod phosphate
orapred odt,prednisolone sod phosphate,prednisolone sod phosphate
pediapred,prednisolone sod phosphate,prednisolone sod phosphate
prednisolone sodium phos odt,prednisolone sod phosphate,prednisolone sod phosphate
veripred 20,prednisolone sod phosphate,prednisolone sod phosphate
dualvit ob,prenatal vits cmb w-o ca no.2,prenatal vits cmb w-o ca no.2
vinate ic,prenatal vits cmb w-o ca no.2,prenatal vits cmb w-o ca no.2
crinone,"progesterone,micronized","progesterone,micronized"
endometrin,"progesterone,micronized","progesterone,micronized"
prochieve,"progesterone,micronized","progesterone,micronized"
prometrium,"progesterone,micronized","progesterone,micronized"
imovax rabies vaccine,"rabies vacc, human diploid/pf","rabies vacc, human diploid"
rabavert,rabies vaccine (pcec)/pf,rabies vaccine (pcec)
zantac,ranitidine in 0.45 % sodium cl,ranitidine in 0.45 % sodium cl
hyperrho s-d,rho(d) immune globulin,rho(d) immune globulin
rhogam ultra-filtered plus,rho(d) immune globulin,rho(d) immune globulin
myobloc,rimabotulinumtoxinb,rimabotulinumtoxinb
ringers injection,ringers solution,ringers solution
ringers irrigation,ringers solution,ringers solution
tis-u-sol,ringers solution,ringers solution
lactated ringers,"ringers solution,lactated","ringers solution,lactated"
risperdal consta,risperidone microspheres,risperidone microspheres
caphosol,saliva substitute combo no.2,saliva substitute combo no.2
silver nitrate applicator,silver nitrate applicator,silver nitrate applicator
hyper-sal,sodium chloride for inhalation,sodium chloride for inhalation
sodium lactate,sodium lactate,sodium lactate
suprep,"sodium,potassium,&mag sulfates","sodium,potassium,&mag sulfates"
spinosad,spinosad,spinosad
vgo 20,"sub-q insulin device, 20 unit","sub-q insulin device, 20 unit"
vgo 30,"sub-q insulin device, 30 unit","sub-q insulin device, 30 unit"
vgo 40,"sub-q insulin device, 40 unit","sub-q insulin device, 40 unit"
chemet,succimer,succimer
belsomra,suvorexant,suvorexant
insulin syringe,"syr w-ndl,ins 0.3 ml half mark","syr w-ndl,ins 0.3 ml half mark"
ultra comfort,"syr w-ndl,ins 0.3 ml half mark","syr w-ndl,ins 0.3 ml half mark"
ulticare,"syr,ndl,insulin,1ml-sharps bin","syr,ndl,insulin,1ml-sharps bin"
ultracomfort,"syr,ndl,insulin,1ml-sharps bin","syr,ndl,insulin,1ml-sharps bin"
kerydin,tavaborole,tavaborole
granix,tbo-filgrastim,tbo-filgrastim
tetanus diphtheria toxoids,"tetanus & diphtheria tox,adult","tetanus & diphtheria tox,adult"
decavac,tetanus and diphtheria tox/pf,tetanus and diphtheria tox
tenivac,tetanus and diphtheria tox/pf,tetanus and diphtheria tox
tetanus-diphteria-decavac,tetanus and diphtheria tox/pf,tetanus and diphtheria tox
diphtheria-tetanus toxoid,"tetanus,diphtheria toxd ped/pf","tetanus,diphtheria toxd ped"
diphtheria-tetanus toxoids-ped,"tetanus,diphtheria toxd ped/pf","tetanus,diphtheria toxd ped"
elixophyllin,theophylline anhydrous,theophylline anhydrous
theo-24,theophylline anhydrous,theophylline anhydrous
theochron,theophylline anhydrous,theophylline anhydrous
theophylline anhydrous,theophylline anhydrous,theophylline anhydrous
uniphyl,theophylline anhydrous,theophylline anhydrous
thyroid,thyroid,thyroid
armour thyroid,"thyroid,pork","thyroid,pork"
nature-throid,"thyroid,pork","thyroid,pork"
np thyroid,"thyroid,pork","thyroid,pork"
innohep,"tinzaparin sodium,porcine","tinzaparin sodium,porcine"
tobi,tobramycin in 0.225% nacl,tobramycin in 0.225% nacl
travatan,travoprost (benzalkonium),travoprost (benzalkonium)
orenitram er,treprostinil diolamine,treprostinil diolamine
remodulin,treprostinil sodium,treprostinil sodium
retin-a micro,tretinoin microspheres,tretinoin microspheres
retin-a micro pump,tretinoin microspheres,tretinoin microspheres
tretinoin microsphere,tretinoin microspheres,tretinoin microspheres
typhim vi,typhoid vacc vi capsulr polys,typhoid vacc vi capsulr polys
vivotif berna,"typhoid vacc,live,attenuated","typhoid vacc,live,attenuated"
rescula,unoprostone isopropyl,unoprostone isopropyl
depacon,valproic acid (as sodium salt),valproic acid (as sodium salt)
depakene,valproic acid (as sodium salt),valproic acid (as sodium salt)
varivax vaccine,varicella vaccine live/pf,varicella vaccine live
strovite,vitamin b comp and vit c no.6,vitamin b comp and vit c no.6
water,"water for irrigation,sterile","water for irrigation,sterile"
ragwitek,weed pollen-short ragweed,weed pollen-short ragweed
yf-vax,yellow fever vaccine live/pf,yellow fever vaccine live
zyflo,zileuton,zileuton
zyflo cr,zileuton,zileuton
zaltrap,ziv-aflibercept,ziv-aflibercept
zostavax,zoster vaccine live/pf,zoster vaccine live
