hcpcs_code,hcpcs_description,year,claim_count,total_spending,beneficiary_count,total_annual_spending_per_user,unit_count,average_cost_per_unit,average_beneficiary_cost_share,annual_change_in_average_cost_per_unit
A9576,"Injection, gadoteridol, (prohance multipack), per ml",2015,11888.0,308547.12,11015.0,28.011540626,184733.1,1.6702319184,5.8388288697,-0.077295545
A9577,"Injection, gadobenate dimeglumine (multihance), per ml",2011,57939.0,2020682.42,52604.0,38.413094441,851739.4,2.3724186295,8.1773910729,NA
A9577,"Injection, gadobenate dimeglumine (multihance), per ml",2012,62608.0,2101992.61,56875.0,36.958111824,917414.0,2.2912148823,7.9041009231,NA
A9577,"Injection, gadobenate dimeglumine (multihance), per ml",2013,66267.0,2220093.54,59910.0,37.057144717,931342.0,2.383757567,7.9918284093,NA
A9577,"Injection, gadobenate dimeglumine (multihance), per ml",2014,69087.0,2084109.47,62715.0,33.231435382,961386.9,2.1678155486,7.2188261182,NA
A9577,"Injection, gadobenate dimeglumine (multihance), per ml",2015,73727.0,2226175.46,66604.0,33.424050507,1045744.3,2.1287952131,7.2815245331,-0.017999841
A9578,"Injection, gadobenate dimeglumine (multihance multipack), per ml",2011,5363.0,159857.37,4807.0,33.255121698,70024.0,2.2828940078,6.7878073643,NA
A9578,"Injection, gadobenate dimeglumine (multihance multipack), per ml",2012,6649.0,173886.96,5941.0,29.268971554,80671.0,2.1555076793,5.9219256018,NA
A9578,"Injection, gadobenate dimeglumine (multihance multipack), per ml",2013,6286.0,153939.92,5584.0,27.568037249,73983.5,2.0807331364,5.7805265043,NA
A9578,"Injection, gadobenate dimeglumine (multihance multipack), per ml",2014,5966.0,103054.09,5318.0,19.378354645,66643.5,1.5463487062,4.0399417074,NA
A9578,"Injection, gadobenate dimeglumine (multihance multipack), per ml",2015,5780.0,129287.54,5154.0,25.084893287,61787.0,2.0924715555,5.1664066744,0.3531692736
A9579,"Injection, gadolinium-based magnetic resonance contrast agent, not otherwise specified (nos), per ml",2011,409939.0,14286457.56,365702.0,39.065844759,6561309.5,2.1773790064,8.2144363443,NA
A9579,"Injection, gadolinium-based magnetic resonance contrast agent, not otherwise specified (nos), per ml",2012,358212.0,10991916.28,320408.0,34.305998227,5586957.6,1.9674243241,7.2040339192,NA
A9579,"Injection, gadolinium-based magnetic resonance contrast agent, not otherwise specified (nos), per ml",2013,318656.0,8991437.38,285886.0,31.451128702,4935742.3,1.821699115,6.6689482171,NA
A9579,"Injection, gadolinium-based magnetic resonance contrast agent, not otherwise specified (nos), per ml",2014,273315.0,8105475.92,246345.0,32.902944732,4190836.9,1.9340948153,7.0808361038,NA
A9579,"Injection, gadolinium-based magnetic resonance contrast agent, not otherwise specified (nos), per ml",2015,243559.0,7186383.28,219614.0,32.722792172,3751026.1,1.9158446485,6.9142470881,-0.009436025
A9581,"Injection, gadoxetate disodium, 1 ml",2011,3540.0,572379.95,3102.0,184.51964861,33719.5,16.974746067,37.688549323,NA
A9581,"Injection, gadoxetate disodium, 1 ml",2012,4360.0,665196.43,3680.0,180.75989946,41814.0,15.908461998,36.91230163,NA
A9581,"Injection, gadoxetate disodium, 1 ml",2013,5111.0,747952.35,4225.0,177.03014201,49310.0,15.168370513,36.72555503,NA
A9581,"Injection, gadoxetate disodium, 1 ml",2014,5536.0,767164.69,4524.0,169.57663351,53025.7,14.467789958,35.404568966,NA
A9581,"Injection, gadoxetate disodium, 1 ml",2015,6101.0,792571.24,4968.0,159.53527375,58801.5,13.478758875,34.402938808,NA
A9583,"Injection, gadofosveset trisodium, 1 ml",2011,1243.0,222121.24,1226.0,181.17556281,18992.0,11.695516007,9.6473327896,NA
A9583,"Injection, gadofosveset trisodium, 1 ml",2012,352.0,47793.98,346.0,138.13289017,3463.0,13.801322553,28.859797688,NA
A9583,"Injection, gadofosveset trisodium, 1 ml",2013,380.0,40328.28,370.0,108.99535135000001,3527.0,11.434159342,22.102081081,NA
A9583,"Injection, gadofosveset trisodium, 1 ml",2014,370.0,39593.7,360.0,109.9825,3401.0,11.641781829,22.665333333,NA
A9583,"Injection, gadofosveset trisodium, 1 ml",2015,381.0,45356.01,376.0,120.62768617,3421.0,13.258114586,24.931462766,NA
A9585,"Injection, gadobutrol, 0.1 ml",2011,NA,NA,NA,NA,NA,NA,NA,NA
A9585,"Injection, gadobutrol, 0.1 ml",2012,35794.0,2080203.2,32698.0,63.618667808,2164073.5,0.9612442461,12.837947275,NA
A9585,"Injection, gadobutrol, 0.1 ml",2013,77298.0,2239648.67,69309.0,32.313966007,5341776.7,0.4192703656,6.6954707181,NA
A9585,"Injection, gadobutrol, 0.1 ml",2014,117014.0,3235870.25,103663.0,31.215286554,8199681.6,0.3946336465,6.5238170803,NA
A9585,"Injection, gadobutrol, 0.1 ml",2015,148267.0,4021104.32,130259.0,30.870069016,10491358.4,0.3832777574,6.516041809,-0.028775775
A9606,"Radium ra-223 dichloride, therapeutic, per microcurie",2011,NA,NA,NA,NA,NA,NA,NA,NA
A9606,"Radium ra-223 dichloride, therapeutic, per microcurie",2012,NA,NA,NA,NA,NA,NA,NA,NA
A9606,"Radium ra-223 dichloride, therapeutic, per microcurie",2013,NA,NA,NA,NA,NA,NA,NA,NA
A9606,"Radium ra-223 dichloride, therapeutic, per microcurie",2014,NA,NA,NA,NA,NA,NA,NA,NA
A9606,"Radium ra-223 dichloride, therapeutic, per microcurie",2015,9602.0,124751258.27,2840.0,43926.499391,1100022.6,113.40790477,5352.8463592,NA
J0129,"Injection, abatacept, 10 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",2011,161144.0,251984210.31,19775.0,12742.564365,12170520.2,20.704473282,2572.6830356,NA
J0129,"Injection, abatacept, 10 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",2012,166786.0,272917705.52,20619.0,13236.224139,12599595.5,21.66083074,2664.8428362,NA
J0129,"Injection, abatacept, 10 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",2013,171332.0,290457890.9,20802.0,13962.979084,12969403.5,22.39562451,2847.9169854,NA
J0129,"Injection, abatacept, 10 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",2014,166315.0,342227850.92,20149.0,16984.855373,12537642.9,27.296027942,3470.1602139,NA
J0129,"Injection, abatacept, 10 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",2015,175215.0,452295188.23,21179.0,21355.833053,13163899.7,34.358753754,4368.8607498,0.2587455518
J0130,"Injection abciximab, 10 mg",2011,1733.0,1970095.28,1634.0,1205.6886659,4371.0,450.71957904,43.771083231,NA
J0130,"Injection abciximab, 10 mg",2012,1217.0,1476474.21,1138.0,1297.429007,3083.0,478.90827441,54.266072056,NA
J0130,"Injection abciximab, 10 mg",2013,1130.0,1434963.27,1072.0,1338.5851399,2730.0,525.62757143,47.370009328,NA
J0130,"Injection abciximab, 10 mg",2014,1015.0,1627071.37,966.0,1684.3388923,2566.0,634.08860873,54.879668737,NA
J0130,"Injection abciximab, 10 mg",2015,258.0,240536.33,215.0,1118.7736279,524.0,459.03879771,196.79311628,NA
J0132,"Injection, acetylcysteine, 100 mg",2011,2698.0,367746.45,2521.0,145.87324474,135267.0,2.718670851,24.426683856,NA
J0132,"Injection, acetylcysteine, 100 mg",2012,1874.0,311830.23,1748.0,178.39258009,107702.0,2.8953058439,30.676973684,NA
J0132,"Injection, acetylcysteine, 100 mg",2013,1451.0,594692.5,1344.0,442.47953869,211802.0,2.8077756584,84.163266369,NA
J0132,"Injection, acetylcysteine, 100 mg",2014,1418.0,271382.02,1266.0,214.36178515,115329.0,2.3531117065,39.485734597,NA
J0132,"Injection, acetylcysteine, 100 mg",2015,1369.0,191124.64,1190.0,160.60894118,100862.0,1.8949122564,33.26497479,NA
J0133,"Injection, acyclovir, 5 mg",2011,412.0,197047.02,182.0,1082.6759341,531588.0,0.3706762004,216.53714286,NA
J0133,"Injection, acyclovir, 5 mg",2012,537.0,259757.97,208.0,1248.8363942,670742.0,0.3872695761,249.88947115,NA
J0133,"Injection, acyclovir, 5 mg",2013,486.0,200113.69,155.0,1291.0560645,519406.0,0.3852741208,262.99348387,NA
J0133,"Injection, acyclovir, 5 mg",2014,595.0,254619.56,197.0,1292.4850761,643578.0,0.3956312366,262.73187817,NA
J0133,"Injection, acyclovir, 5 mg",2015,680.0,283963.29,173.0,1641.4063006,712086.0,0.3987766787,335.13699422,NA
J0135,"Injection, adalimumab, 20 mg",2011,153.0,164323.77,45.0,3651.6393333,395.0,416.0095443,663.69133333,NA
J0135,"Injection, adalimumab, 20 mg",2012,148.0,180256.55,34.0,5301.6632353,395.0,456.3456962,954.67617647,NA
J0135,"Injection, adalimumab, 20 mg",2013,204.0,264643.12,28.0,9451.54,532.0,497.44947368,1923.9564286,NA
J0135,"Injection, adalimumab, 20 mg",2014,153.0,202726.08,38.0,5334.8968421,359.0,564.69660167,1087.9307895,NA
J0135,"Injection, adalimumab, 20 mg",2015,124.0,166970.03,27.0,6184.0751852,260.0,642.19242308,1263.5377778,NA
J0150,"Injection, adenosine for therapeutic use,  6 mg (not to be used to report any adenosine phosphate compounds, instead use a9270)",2011,963.0,14366.29,871.0,16.49401837,1578.5,9.1012290149,3.477141217,NA
J0150,"Injection, adenosine for therapeutic use,  6 mg (not to be used to report any adenosine phosphate compounds, instead use a9270)",2012,608.0,7587.7,546.0,13.896886447,1040.0,7.2958653846,3.6874175824,NA
J0150,"Injection, adenosine for therapeutic use,  6 mg (not to be used to report any adenosine phosphate compounds, instead use a9270)",2013,616.0,9461.96,580.0,16.313724138,1429.0,6.6213855843,4.1114310345,NA
J0150,"Injection, adenosine for therapeutic use,  6 mg (not to be used to report any adenosine phosphate compounds, instead use a9270)",2014,915.0,12865.16,879.0,14.636131968,2075.3,6.1991808413,3.373105802,NA
J0150,"Injection, adenosine for therapeutic use,  6 mg (not to be used to report any adenosine phosphate compounds, instead use a9270)",2015,NA,NA,NA,NA,NA,NA,NA,NA
J0151,"Injection, adenosine for diagnostic use, 1 mg (not to be used to report any adenosine phosphate compounds, instead use a9270)",2011,NA,NA,NA,NA,NA,NA,NA,NA
J0151,"Injection, adenosine for diagnostic use, 1 mg (not to be used to report any adenosine phosphate compounds, instead use a9270)",2012,NA,NA,NA,NA,NA,NA,NA,NA
J0151,"Injection, adenosine for diagnostic use, 1 mg (not to be used to report any adenosine phosphate compounds, instead use a9270)",2013,NA,NA,NA,NA,NA,NA,NA,NA
J0151,"Injection, adenosine for diagnostic use, 1 mg (not to be used to report any adenosine phosphate compounds, instead use a9270)",2014,69302.0,9634001.56,68341.0,140.96957258,3514063.0,2.7415563011,28.945245899,NA
J0151,"Injection, adenosine for diagnostic use, 1 mg (not to be used to report any adenosine phosphate compounds, instead use a9270)",2015,NA,NA,NA,NA,NA,NA,NA,NA
J0152,"Injection, adenosine for diagnostic use, 30 mg (not to be used to report any adenosine phosphate compounds; instead use a9270)",2011,203029.0,41008056.45,200282.0,204.75158252,451379.5,90.850507057,40.651941862,NA
J0152,"Injection, adenosine for diagnostic use, 30 mg (not to be used to report any adenosine phosphate compounds; instead use a9270)",2012,148785.0,34290519.27,146785.0,233.61051381,334410.0,102.54035247,45.239430323,NA
J0152,"Injection, adenosine for diagnostic use, 30 mg (not to be used to report any adenosine phosphate compounds; instead use a9270)",2013,109627.0,26831976.12,108275.0,247.81321746,252223.6,106.38170306,46.587706119,NA
J0152,"Injection, adenosine for diagnostic use, 30 mg (not to be used to report any adenosine phosphate compounds; instead use a9270)",2014,NA,NA,NA,NA,NA,NA,NA,NA
J0152,"Injection, adenosine for diagnostic use, 30 mg (not to be used to report any adenosine phosphate compounds; instead use a9270)",2015,NA,NA,NA,NA,NA,NA,NA,NA
J0153,"Injection, adenosine, 1 mg (not to be used to report any adenosine phosphate compounds)",2011,NA,NA,NA,NA,NA,NA,NA,NA
J0153,"Injection, adenosine, 1 mg (not to be used to report any adenosine phosphate compounds)",2012,NA,NA,NA,NA,NA,NA,NA,NA
J0153,"Injection, adenosine, 1 mg (not to be used to report any adenosine phosphate compounds)",2013,NA,NA,NA,NA,NA,NA,NA,NA
J0153,"Injection, adenosine, 1 mg (not to be used to report any adenosine phosphate compounds)",2014,NA,NA,NA,NA,NA,NA,NA,NA
J0153,"Injection, adenosine, 1 mg (not to be used to report any adenosine phosphate compounds)",2015,53711.0,2479260.94,53052.0,46.732657393,2827981.7,0.8766891738,9.7495740029,NA
J0171,"Injection, adrenalin, epinephrine, 0.1 mg",2011,8231.0,1914.6,4399.0,0.4352352807,13069.2,0.1464971077,0.1048238236,NA
J0171,"Injection, adrenalin, epinephrine, 0.1 mg",2012,9655.0,20221.65,5038.0,4.0138249305,14983.5,1.349594554,0.9104982136,NA
J0171,"Injection, adrenalin, epinephrine, 0.1 mg",2013,9840.0,3821.45,5008.0,0.7630690895,15466.9,0.2470727812,0.3865495208,NA
J0171,"Injection, adrenalin, epinephrine, 0.1 mg",2014,9461.0,3210.36,4720.0,0.6801610169,15241.2,0.2106369577,0.1999258475,NA
J0171,"Injection, adrenalin, epinephrine, 0.1 mg",2015,9219.0,4026.01,4858.0,0.8287381639,17309.4,0.2325909621,0.2784952655,NA
J0178,"Injection, aflibercept, 1 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J0178,"Injection, aflibercept, 1 mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
J0178,"Injection, aflibercept, 1 mg",2013,518836.0,1079555056.1,108470.0,9952.5680472,1118257.5,965.39040076,2011.2730075,NA
J0178,"Injection, aflibercept, 1 mg",2014,625294.0,1295323933.8,132523.0,9774.3330121,1345236.0,962.89716731,1992.1384221,NA
J0178,"Injection, aflibercept, 1 mg",2015,866749.0,1813496828.1,180020.0,10073.86306,1883471.0,962.84828813,2052.5650164,-5.0763e-5
J0180,"Injection, agalsidase beta, 1 mg",2011,1809.0,13898744.77,266.0,52250.920188,101075.2,137.50895145,7622.9287218,NA
J0180,"Injection, agalsidase beta, 1 mg",2012,2780.0,31992621.88,314.0,101887.33083,230818.0,138.60540287,13387.672006,NA
J0180,"Injection, agalsidase beta, 1 mg",2013,3214.0,41556130.64,242.0,171719.54810000001,293748.0,141.46864197,21602.57343,NA
J0180,"Injection, agalsidase beta, 1 mg",2014,3413.0,47119704.89,269.0,175166.18918,321354.0,146.62865528,20929.224164,NA
J0180,"Injection, agalsidase beta, 1 mg",2015,3660.0,51489343.63,260.0,198035.93704,337860.0,152.39845981,23526.273538,NA
J0207,"Injection, amifostine, 500 mg",2011,5843.0,3053899.08,999.0,3056.956036,9619.0,317.48612954,612.6546046,NA
J0207,"Injection, amifostine, 500 mg",2012,4474.0,2225604.97,795.0,2799.5031069,7083.0,314.21784131,559.86262893,NA
J0207,"Injection, amifostine, 500 mg",2013,3811.0,1493375.13,679.0,2199.374271,5040.0,296.30458929,445.7882327,NA
J0207,"Injection, amifostine, 500 mg",2014,2988.0,1220489.83,524.0,2329.1790649,4091.8,298.27700034,472.91666031,NA
J0207,"Injection, amifostine, 500 mg",2015,2551.0,1512007.16,486.0,3111.1258436,3961.0,381.72359505,631.47495885,NA
J0210,"Injection, methyldopate  hcl, up to 250 mg",2011,32.0,6270.32,32.0,195.9475,162.0,38.705679012,39.1896875,NA
J0210,"Injection, methyldopate  hcl, up to 250 mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
J0210,"Injection, methyldopate  hcl, up to 250 mg",2013,50.0,2568.56,47.0,54.650212766,84.0,30.578095238,10.909787234,NA
J0210,"Injection, methyldopate  hcl, up to 250 mg",2014,120.0,5793.95,95.0,60.988947368,197.0,29.410913706,19.254526316,NA
J0210,"Injection, methyldopate  hcl, up to 250 mg",2015,100.0,5360.8,70.0,76.582857143,180.0,29.782222222,22.818285714,NA
J0215,"Injection, alefacept, 0.5 mg",2011,457.0,474268.51,63.0,7528.0715873,13139.0,36.096240962,1526.9766667,NA
J0215,"Injection, alefacept, 0.5 mg",2012,54.0,39703.26,25.0,1588.1304,1014.0,39.155088757,332.0812,NA
J0215,"Injection, alefacept, 0.5 mg",2013,14.0,353.56,14.0,25.254285714,17.0,20.797647059,10.194285714,NA
J0215,"Injection, alefacept, 0.5 mg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J0215,"Injection, alefacept, 0.5 mg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J0220,"Injection, alglucosidase alfa, 10 mg, not otherwise specified",2011,193.0,4785152.94,34.0,140739.79235,29577.0,161.78628461,9114.7429412,NA
J0220,"Injection, alglucosidase alfa, 10 mg, not otherwise specified",2012,20.0,657232.75,NA,NA,3273.0,200.80438436,NA,NA
J0220,"Injection, alglucosidase alfa, 10 mg, not otherwise specified",2013,29.0,1131337.91,NA,NA,5547.0,203.95491437,NA,NA
J0220,"Injection, alglucosidase alfa, 10 mg, not otherwise specified",2014,20.0,982960.49,NA,NA,4850.0,202.67226598,NA,NA
J0220,"Injection, alglucosidase alfa, 10 mg, not otherwise specified",2015,17.0,539184.75,NA,NA,2660.0,202.70103383,NA,NA
J0221,"Injection, alglucosidase alfa, (lumizyme), 10 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J0221,"Injection, alglucosidase alfa, (lumizyme), 10 mg",2012,1782.0,46349610.58,98.0,472955.21,307050.0,150.95134532,36015.370306,NA
J0221,"Injection, alglucosidase alfa, (lumizyme), 10 mg",2013,1848.0,49370773.16,111.0,444781.74018,326058.0,151.4171502,32234.966577,NA
J0221,"Injection, alglucosidase alfa, (lumizyme), 10 mg",2014,1997.0,55802768.13,119.0,468930.82462,390411.0,142.93339104,33840.288487,NA
